"Weight Loss Spa",39.0061291,-77.0301914,livingsocial.com,"Q Luxury Weight Loss Spa Lipo-Light in Silver Spring Including Vibration Plate Session and $50 to Spend on Services",https://www.livingsocial.com/deals/1280366-lipo-light-session-including-50-to-spend-more
"Personal Trainers",39.9494393,-75.1623247,groupon.com,"5 or 10 Fitness Classes with Body Diagnostic Session & Meal Plan from Philadelphia Personal Trainers (92% Off)",https://www.groupon.com/deals/philadelphia-personal-trainers-2
"Personal Trainers",32.4491521,-99.7329989,groupon.com,"$29 for Online Personal Training Courses from National Council for Certified Personal Trainers ($69.95 Value)",https://www.groupon.com/deals/national-council-for-certified-personal-trainers-471
"Personal Trainers",39.9560975,-75.1561353,livingsocial.com,"Philadelphia Personal Trainers 3 One-Hour Personal Training Sessions",https://www.livingsocial.com/deals/1578350-3-one-hour-personal-training-sessions
"Fitness Sessions",41.6237010,-93.7134440,livingsocial.com,"Xpressive Fitness 24/365 6 Fitness Sessions or 4 Weeks of Boot Camp",https://www.livingsocial.com/cities/118-des-moines/deals/1292986-6-fitness-sessions-or-4-weeks-of-boot-camp
"Fitness Sessions",34.0579086,-118.2407325,groupon.com,"Five KOGA Fitness Sessions",https://www.groupon.com/deals/koga-fitness
"Fitness Sessions",40.1396655,-75.0040744,livingsocial.com,"Advanced Wellness Center of PA 1-on-1 Fitness Sessions and a Meal Plan",https://www.livingsocial.com/deals/1244078-1-on-1-fitness-sessions-and-a-meal-plan
"Massage",34.0408482,-118.4288611,livingsocial.com,"Self Indulgence Spa 90-Minute Massage and Facial Package",https://www.livingsocial.com/deals/1562048-90-minute-massage-and-facial-package
"Massage",40.7573422,-73.9888674,groupon.com,"One 60-Minute Massage and One Stress-and-Pain Review",https://www.groupon.com/deals/massage-advantage-24-new-york
"Massage",39.7498229,-104.9905172,livingsocial.com,"Keystone Health and Wellness Center 1-Hour Massage, Chiropractic Consult, and Exam",https://www.livingsocial.com/deals/1575488-1-hour-massage-chiropractic-consult-and-exam
"Italian Food",41.8853965,-87.6266207,groupon.com,"$33 for $50 Worth of Italian Food at Amore Mio",https://www.groupon.com/deals/amore-mio-4
"Italian Food",42.6702726,-71.4056106,livingsocial.com,"Caffe Il Cipresso $30 or $60 to Spend on Italian Food",https://www.livingsocial.com/deals/1485470-30-or-60-to-spend-on-italian-food
"Italian Food",42.3236694,-83.0439127,groupon.com,"Italian Food for Dinner or Lunch at Di Fratelli (Up to 43% Off)",https://www.groupon.com/deals/di-fratelli
"Mexican Food",38.8863120,-77.0334978,groupon.com,"$11 for $20 Worth of Mexican Food at Taqueria Distrito Federal",https://www.groupon.com/deals/taqueria-distrito-federal
"Mexican Food",40.7501824,-73.9938262,groupon.com,"Mexican Food and Drink for Two or Four at Cuatomate (Up to 40% Off)",https://www.groupon.com/deals/cuatomate
"Mexican Food",41.8878137,-87.6317756,groupon.com,"$8 for $15 Worth of Mexican Food at Mr. Taco",https://www.groupon.com/deals/mr-taco-1
"Pizza",47.6546494,-117.4177713,groupon.com,"Two Groupons: Each Good for a Pint of Beer and Slice of Pizza for One Person",https://www.groupon.com/deals/the-growler-guys-8
"Pizza",41.8725341,-87.6251002,groupon.com,"Pizza, Breadsticks, and Soda Packages at Papa John's (41% Off). Two Options Available.",https://www.groupon.com/deals/papa-john-s-forest-park
"Pizza",41.8871807,-87.6269965,groupon.com,"Pizza, Pastas, and Wings for Two or Four at Leona's Pizzeria (40% Off)",https://www.groupon.com/deals/leona-s-pizzeria-inc-hop-haus-leona-s-restaurant-2
"Chinese Food",37.9495587,-121.2889548,groupon.com,"Chinese Food at Le's Dynasty (40% Off)",https://www.groupon.com/deals/le-s-dynasty
"Chinese Food",34.1552325,-118.0029381,livingsocial.com,"Wang's Place $24 to Spend on Chinese Food and Drink",https://www.livingsocial.com/deals/1464310-24-to-spend-on-chinese-food-and-drink
"Chinese Food",43.1776358,-71.5277716,livingsocial.com,"Chen Yang Li Restaurant $10 or $20 to Spend on Chinese Food for 2",https://www.livingsocial.com/deals/1462516-10-or-20-to-spend-on-chinese-food-for-2
"Baby Photo Package",35.9352381,-86.8966759,livingsocial.com,"New Day Photography Indoor or Outdoor Photo Shoot + 11x14 Print; or Baby Photo Package",https://www.livingsocial.com/deals/1240020-indoor-or-outdoor-photo-shoot-with-11x14-print
"Restaurant",41.0918358,-73.9232894,livingsocial.com,"Nyack Pour House American Fare Inspired by Celebrity Chef Brian Duffy at Nyack Pour House Restaurant and Bar",https://www.livingsocial.com/deals/1374398-american-fare
"Restaurant",45.1248319,-93.3638622,livingsocial.com,"Sammy Perrella's Pizza & Restaurant $40 to Spend on Pizza, Pasta, Sandwiches, and Wings",https://www.livingsocial.com/deals/1567578-40-to-spend-on-pasta-sandwiches-and-pizza
"Restaurant",40.6133534,-75.4999996,groupon.com,"Up to 50% Off Dinner at Alcamo Restaurant & Brick Oven Pizza",https://www.groupon.com/deals/alcamo-restaurant-brick-oven-pizza
"Cinema",31.7824653,-106.3466210,livingsocial.com,"Dealflicks.com Movie Ticket Package at Premiere Cinema at Montwood Movies 7 from Dealflicks.com",https://www.livingsocial.com/cities/24-el-paso/deals/1599090-movie-ticket-package-at-premiere-cinema-at-montwood-movies-7-from-dealflicks-com
"Cinema",43.3648818,-72.3204161,livingsocial.com,"Dealflicks.com Movie Ticket Package at Your Neighborhood Theatres at Claremont Cinema 6 from Dealflicks.com",https://www.livingsocial.com/cities/582-northern-vermont/deals/1599130-movie-ticket-package-at-your-neighborhood-theatres-at-claremont-cinema-6-from-dealflicks-com
"Cinema",34.0456245,-118.2373991,groupon.com,"Dream Reality Cinema Video Meditation Session for One",https://www.groupon.com/deals/dream-reality-cinema-2
"Haircut",41.5372660,-72.6251394,livingsocial.com,"Red Sun Hair, Tanning & Day Spa Partial Highlights, Haircut, and Blow Dry",https://www.livingsocial.com/cities/70-hartford/deals/1380792-partial-highlights-haircut-and-blow-dry
"Haircut",38.2505787,-85.7677148,groupon.com,"Single Basic Wrap Perm with Haircut and Style",https://www.groupon.com/deals/brittany-bramer-shear-reflections-salon-and-spa
"Haircut",39.9562805,-75.1612492,groupon.com,"$52 for Haircut, Color, and Deep-Conditioning Treatment at Salon Bella Amici ($100 Value)",https://www.groupon.com/deals/salon-bella-amici
"Mexican Grill",44.9762241,-93.2539505,groupon.com,"Latin Dining for Two or Four at El Tequila Mexican Grill & Bar ( 55% Off). Two Options Available.",https://www.groupon.com/deals/latin-kitchen-bar-and-grill
"Mexican Grill",40.9594459,-74.2240226,groupon.com,"Mexican Dinner for Two or Four at La Frontera Mexican Grill (Up to 50% Off)",https://www.groupon.com/deals/la-frontera-mexican-grill-3
"Mexican Grill",41.8747016,-87.6203781,groupon.com,"$10 for $15 Worth of Mexican Food for Pickup from Los Arcos Mexican Grill",https://www.groupon.com/deals/los-arcos-mexican-grill-woodridge-2
"Buffet",34.0451612,-118.2361175,groupon.com,"S'mores Treats Buffet Bar for Up to 35",https://www.groupon.com/deals/delightfully-natia-s-treats-3-12
"Buffet",44.9883240,-93.2707307,groupon.com,"Saint Paul Saints Game and Tailgate Buffet for Two from The Original Gabe's by the Park (May 19–August 24)",https://www.groupon.com/deals/gl-the-orginal-gabe-s-by-the-park
"Buffet",39.9561327,-75.1621751,groupon.com,"Japanese Cuisine and Hibachi Grill Cuisine for Two, Four, or Six at Tokyo Hibachi & Sushi Buffet (Up to 48% off)",https://www.groupon.com/deals/tokyo-hibachi-sushi-buffet-3
"Oil Change",43.0390598,-87.9121226,groupon.com,"Conventional or Synthetic Oil Change at Super-Lube (Half Off)",https://www.groupon.com/deals/sunshine-car-care-llc-dba-super-lube-5
"Oil Change",41.8707909,-87.6200008,groupon.com,"One or Three Basic Oil Change Packages at Car-X - Des Plaines (Up to 47% Off)",https://www.groupon.com/deals/carx-des-plaines
"Oil Change",37.6453667,-120.9899972,groupon.com,"Oil Change or Installation of Brake Pads or Shoes at Extreme Oil Change (Up to 63% Off). Four Options Available.",https://www.groupon.com/deals/extreme-oil-change-1
"Dental",40.7331186,-73.9971576,livingsocial.com,"Soul Dental 1 Dental Exam, Cleaning, X-Rays & More",https://www.livingsocial.com/deals/1506886-1-dental-exam-cleaning-x-rays-more
"Dental",32.8719850,-96.7205787,livingsocial.com,"Northlake Dental In-Office Teeth Whitening",https://www.livingsocial.com/deals/1570428-in-office-teeth-whitening
"Dental",30.4545499,-97.7989023,livingsocial.com,"Omni Dental Group Something to Smile About: Dental Cleaning Package with Exam, X-Rays, and Fluoride Treatment",https://www.livingsocial.com/deals/1541048-dental-exam-cleaning-x-rays-fluoride-treatment
"Car Rental",36.1101677,-115.1740946,groupon.com,"California Ferrari Full Day Car Rental",https://www.groupon.com/deals/p7-performance-2
"Car Rental",38.9179675,-77.0188046,livingsocial.com,"Ace Exotic Car Rentals Fulfill His Fantasy: 1-Day Maserati GT Rental for up to 50 Miles",https://www.livingsocial.com/deals/1472096-1-day-maserati-gt-rental
"Car Rental",25.9265869,-80.1550424,livingsocial.com,"SIB Rentals $300 Toward a 24-Hour Luxury Car Rental",https://www.livingsocial.com/deals/1469490-300-toward-a-24-hour-luxury-car-rental
"Photoshop Certification",49.8783581,-97.1545958,groupon.com,"$29 for an Online Photoshop Certification Course with Lifetime Access at iPhotoshopcourse.com ($499 Value)",https://www.groupon.com/deals/iphotoshopcourse-com-winnipeg
"Photoshop Certification",41.8735765,-87.6328855,groupon.com,"$29 for an Online Photoshop Certification Course with Lifetime Access at iPhotoshopcourse.com ($499 Value)",https://www.groupon.com/deals/iphotoshopcourse-com-chicago
"Foot Therapy",41.8870837,-87.6196616,groupon.com,"Chakra Reading and Energy Balancing or Ayurveda Facial and Foot Therapy at Imagine Holistic Health (50% Off)",https://www.groupon.com/deals/imagine-holistic-health
"Foot Therapy",47.0339665,-122.9097198,livingsocial.com,"Sweet Feet 75-Minute Acupressure, Cranio-Sacral Therapy, or Marma Point Foot Therapy Session",https://www.livingsocial.com/deals/1582916-acupressure-or-cranio-sacral-therapy-session
"Spa",28.5324022,-81.3703827,groupon.com,"Five Threading or Waxing Sessions for the Lip, Eyebrow, or Full Face at Behnosh Day Spa (Up to 54% Off)",https://www.groupon.com/deals/bahnosh-day-spa-1
"Spa",35.1177357,-106.6098551,livingsocial.com,"Flawless Skin Spa One Tattoo Removal Session",https://www.livingsocial.com/cities/35-albuquerque/deals/1361980-one-tattoo-removal-session
"Spa",39.7523905,-104.9828485,groupon.com,"Up to 52% Off Massage at Ageless Salon & Spa",https://www.groupon.com/deals/ageless-salon-spa-3
"Air Conditioning Tune Up",42.3840427,-87.9364421,livingsocial.com,"Seasons Heating & Air Conditioning, Inc. Heating Maintenance or Air Conditioning Tune Up with Cleaning, Safety Inspection, and Efficiency Tune-Up",https://www.livingsocial.com/deals/1509680-heating-maintenance-or-air-conditioning-tune-up
"Basketball Skills Sessions",32.9239166,-96.7801769,livingsocial.com,"Kingdom Performance, Powered by Xrossover 60-Minute Basketball Skills Sessions",https://www.livingsocial.com/deals/1506806-60-minute-basketball-skills-sessions
"Hair Color",38.6937510,-121.2918085,livingsocial.com,"B.Young Beauty Makeup Application, All-Over Hair Color, or Partial Highlights",https://www.livingsocial.com/deals/1597978-1-hour-makeup-application
"Hair Color",38.7832027,-76.9539159,livingsocial.com,"Tonya's Hair Etc. Full Hair Color with Conditioning and Hot Oil Treatment, or a Gel Twist with Hot Oil Treatment",https://www.livingsocial.com/deals/1480950-full-hair-color-with-conditioning-and-hot-oil
"Hair Color",39.5959417,-104.8011740,livingsocial.com,"Love Hair Color & Design Eyelash Extensions in Aurora",https://www.livingsocial.com/deals/1311980-eyelash-extensions
"Orthodontic Package",38.8894795,-77.0273396,groupon.com,"$31 for Orthodontic Package with Whitening and $1,500 Braces or Invisalign Credit at Hudson Orthodontics ($2,600 Value)",https://www.groupon.com/deals/hudson-orthodontics
"Orthodontic Package",39.9090755,-105.0003126,livingsocial.com,"1st Impressions Orthodontics Here's Something to Smile About: An Orthodontic Package with $1,500 Toward Invisalign or Braces",https://www.livingsocial.com/deals/1238718-consult-1-500-toward-invisalign-or-braces
"Orthodontic Package",33.7321829,-111.9820306,livingsocial.com,"Premier Orthodontics Orthodontic Package with $750 to Spend Towards Braces or Invisalign",https://www.livingsocial.com/deals/1586578-package-with-750-to-spend-on-braces-or-invisalign
"Tires",34.0457274,-118.2335834,groupon.com,"$29 for $125 Toward Four New Tires at All American Tire",https://www.groupon.com/deals/all-american-tire-5
"Tires",34.1919850,-118.4484133,livingsocial.com,"All American Tire $80 or $125 to Spend on Tires; or, a Lifetime Brake Installation and Rotor Resurfacing",https://www.livingsocial.com/deals/1596234-80-to-spend-on-tires
"Tires",34.0466530,-118.2392894,groupon.com,"Four New Tires at All American Tire (Up to 62% Off). Two Options Available",https://www.groupon.com/deals/all-american-tire-2
"Winemaking Class",43.7867720,-79.1391111,livingsocial.com,"DIY Wine Cider Beer Winemaking Class",https://www.livingsocial.com/deals/1508862-winemaking-class
"Winemaking Class",27.9899467,-82.4493036,groupon.com,"Winemaking Class for One, Including Samples and a Take-Home Bottle of Wine",https://www.groupon.com/deals/the-beer-and-winemaker-s-pantry-1
"Winemaking Class",45.5275084,-122.6757801,groupon.com,"Intro Beer-Brewing Class or Winemaking Class at FH Steinbart Company (Up to 48% Off)",https://www.groupon.com/deals/fh-steinbart-company-2
"Boot Camp",41.6375237,-72.7582286,livingsocial.com,"Average Joe's Fitness and Boot Camp Center Boot Camp Classes, Private Training Sessions, or Fitness Membership",https://www.livingsocial.com/cities/70-hartford/deals/1500140-boot-camp-classes-private-training-more
"Boot Camp",34.0878657,-117.8689754,livingsocial.com,"Pure Energy Fitness 3, 6 or 4 Weeks of Boot Camp, or 5 Personal Training Sessions",https://www.livingsocial.com/deals/1467034-boot-camp-or-personal-training
"Boot Camp",29.7591377,-95.3708267,groupon.com,"$25 for One-Month Unlimited Boot Camp at Boot Camp with Dameian ($50 Value)",https://www.groupon.com/deals/boot-camp-with-dameian-2
